deployment_id,deployment_type,workload_type,cpu_cores,memory_gb,cpu_utilization,memory_utilization,startup_time_seconds,overhead_factor,datacenter_location,pue,renewable_energy_pct,deployment_duration_hours,auto_scaling_enabled,scale_events_per_day,network_io_gbps,storage_io_iops,storage_type,energy_consumption_kwh,carbon_emissions_kg_co2eq,resource_efficiency_score,month_deployed,cost_per_hour_usd
deploy_00151,vm,web_service,32,16,0.794,0.417,89.03,0.146,Asia_Pacific,1.55,0.692,4819.85,True,3.0,0.251,7861.9,hdd,3757.8037,693.4701,69.88,9,1.8177
deploy_00152,container,batch_processing,32,32,0.654,0.9,3.78,0.039,Asia_Pacific,1.36,,5626.59,True,7.0,0.453,9593.1,nvme,3463.6606,1414.786,81.97,6,1.9588
deploy_00153,container,database,16,1,0.526,0.9,4.2,0.034,Canada,1.12,0.149,5872.47,True,4.0,,8663.0,hdd,,139.9383,76.99,2,0.8427
deploy_00154,container,ml_training,8,64,,0.9,2.56,0.051,Asia_Pacific,,0.573,3793.87,True,6.0,0.862,3956.1,ssd,1110.5307,284.7426,80.9,9,1.0843
deploy_00155,container,streaming,2,8,0.454,0.573,4.06,0.051,US_West,1.3,0.66,6979.91,False,0.0,5.098,,ssd,270.6132,27.5972,63.81,5,0.2174
deploy_00156,vm,microservice,8,4,0.341,0.346,33.3,0.265,US_West,1.23,0.238,5404.3,False,0.0,2.213,2023.8,ssd,582.5042,133.1614,46.07,11,0.4615
deploy_00157,container,ml_training,16,2,0.217,0.9,0.97,0.038,US_West,1.28,0.338,3948.21,False,0.0,1.089,6965.2,ssd,579.1526,114.9607,64.56,10,0.8701
deploy_00158,vm,cache_service,1,4,0.291,0.872,19.34,0.239,Canada,0.96,0.555,7374.26,True,4.0,1.553,8923.8,ssd,,6.41,60.64,5,0.1486
deploy_00159,container,data_processing,8,8,0.95,0.799,12.85,0.043,Australia,1.39,0.542,7508.9,True,2.0,0.54,4700.5,nvme,1432.7932,459.1523,90.69,2,0.5562
deploy_00160,vm,web_service,2,128,0.318,0.43,27.8,,US_West,1.39,0.147,3236.88,True,6.0,0.173,6719.0,nvme,734.8654,185.4312,53.29,6,1.4241
deploy_00161,container,cache_service,4,64,,0.9,4.9,0.049,US_West,1.28,0.487,3092.03,False,0.0,0.556,4919.9,hdd,442.3666,68.0432,70.68,10,0.8602
deploy_00162,vm,microservice,16,4,0.268,0.483,13.69,0.136,Canada,1.1,0.725,197.6,True,1.0,1.317,1366.1,nvme,29.9124,1.2338,51.11,3,0.9353
deploy_00163,vm,streaming,2,8,0.491,0.565,12.91,0.043,Australia,1.66,0.408,1251.02,True,,5.768,6269.8,nvme,63.9797,26.5098,65.28,5,0.206
deploy_00164,container,cache_service,16,2,0.239,0.514,2.0,0.041,US_East,1.55,0.462,1142.55,True,8.0,0.731,8980.0,nvme,209.7432,45.1635,53.73,11,0.8683
deploy_00165,container,batch_processing,4,64,,0.9,3.54,0.065,EU_Central,1.38,0.242,6212.43,True,4.0,1.142,5822.1,ssd,1502.377,398.7038,87.94,9,0.9179
deploy_00166,vm,database,4,128,0.616,0.629,12.22,0.207,EU_Central,1.31,0.841,5060.65,False,0.0,1.319,7384.2,nvme,1687.0497,93.6592,,2,1.4982
deploy_00167,vm,batch_processing,1,16,0.269,0.9,37.07,0.147,US_West,1.25,0.378,5335.48,False,,0.52,9313.8,hdd,176.3709,32.9041,63.35,10,0.2659
deploy_00168,container,web_service,4,8,0.636,0.458,4.84,0.07,Canada,1.17,0.1,1380.06,False,0.0,0.119,7818.8,hdd,98.1893,13.2524,67.08,11,0.3075
deploy_00169,container,ml_training,2,64,0.95,0.834,3.36,0.045,Nordic,1.26,0.18,635.03,False,0.0,6.277,3465.7,ssd,127.9064,10.4903,91.69,9,0.7525
deploy_00170,container,api_gateway,32,8,,0.424,10.87,0.037,Canada,1.34,0.626,7009.61,False,0.0,1.089,9558.9,nvme,3227.4595,181.1176,58.68,9,1.7515
deploy_00171,vm,microservice,2,8,0.499,0.428,51.75,0.132,Australia,1.49,,2008.63,True,5.0,2.385,8379.7,hdd,100.9153,49.5153,58.87,3,0.2417
deploy_00172,container,cache_service,4,64,0.34,0.9,1.16,0.043,US_West,1.33,0.663,1124.31,False,0.0,,4835.4,nvme,157.8436,15.9756,69.29,1,0.8734
deploy_00173,container,ml_training,8,32,0.95,0.774,6.43,0.067,EU_Central,1.27,0.238,3714.32,False,0.0,6.176,7037.1,hdd,934.6591,238.0586,89.2,6,0.7435
deploy_00174,container,api_gateway,8,4,0.662,0.499,3.7,0.054,Australia,1.32,0.573,4678.15,False,0.0,1.821,7874.8,hdd,678.9053,202.93,69.86,5,
deploy_00175,container,data_processing,32,8,0.653,0.886,2.61,0.06,Nordic,1.27,0.532,5686.74,True,9.0,0.687,9795.8,hdd,3023.0747,134.8159,80.91,6,1.7264
deploy_00176,container,database,4,8,0.571,0.746,14.91,0.046,EU_Central,1.26,0.338,2552.99,False,0.0,0.419,6093.3,hdd,179.5961,41.6339,73.86,5,0.309
deploy_00177,container,batch_processing,8,1,0.95,0.9,3.37,0.058,US_East,1.35,0.678,4590.57,True,2.0,0.189,,nvme,771.0059,99.2438,93.26,3,0.462
deploy_00178,vm,cache_service,8,4,0.127,0.9,89.3,0.084,Canada,1.14,0.504,5176.09,False,0.0,0.506,6347.4,nvme,,21.8852,59.56,10,0.4623
deploy_00179,container,streaming,8,16,0.535,0.291,4.34,0.054,US_East,1.49,0.674,6990.37,True,3.0,0.101,7988.0,nvme,1213.7074,147.0096,58.5,6,0.6325
deploy_00180,vm,api_gateway,2,2,0.25,0.638,,,US_West,1.23,0.202,967.61,False,0.0,16.313,6215.5,hdd,23.2698,5.5675,52.81,12,0.1608
deploy_00181,vm,data_processing,8,1,0.95,0.9,50.87,0.277,EU_Central,1.43,,6575.24,True,2.0,0.437,654.8,hdd,1410.9221,414.7285,86.7,2,0.4862
deploy_00182,container,streaming,8,16,0.95,0.525,4.19,0.052,EU_Central,1.5,0.219,6379.63,True,4.0,2.055,2607.8,nvme,1474.0985,,,5,0.6405
deploy_00183,container,data_processing,1,8,0.452,0.808,2.14,0.062,US_West,1.42,0.475,6009.19,False,0.0,2.394,9315.4,nvme,173.3997,27.3136,70.47,1,0.1722
deploy_00184,container,streaming,32,128,0.665,0.475,5.99,0.074,Nordic,1.01,0.321,6106.35,True,4.0,1.235,5710.3,nvme,3773.0036,252.4793,68.62,6,2.956
deploy_00185,vm,microservice,4,2,0.318,0.327,17.5,0.283,Canada,1.23,0.825,,True,5.0,1.361,,hdd,378.9993,9.9276,,9,0.2878
deploy_00186,vm,cache_service,16,16,0.178,0.1,42.69,0.187,US_East,1.34,0.375,5308.55,True,5.0,2.02,229.6,ssd,922.9609,230.8268,,11,0.9763
deploy_00187,container,cache_service,1,2,0.305,0.9,7.6,0.033,Canada,1.17,0.273,3376.12,True,5.0,0.251,5309.3,ssd,39.6713,4.3246,68.18,10,0.1104
deploy_00188,vm,data_processing,4,32,0.57,0.276,23.24,0.259,Australia,1.42,0.379,6694.49,False,0.0,,,hdd,1039.1963,,53.34,10,
deploy_00189,container,microservice,4,1,0.452,0.293,4.44,0.039,Australia,1.34,0.716,6042.25,False,0.0,2.341,9199.2,nvme,332.0568,65.9071,55.69,9,0.2269
deploy_00190,vm,database,8,2,0.738,0.725,20.75,0.228,Nordic,1.13,0.582,328.34,False,0.0,,876.9,ssd,48.454,1.923,,6,0.4786
deploy_00191,container,database,1,64,0.616,0.724,6.4,0.051,Asia_Pacific,1.47,0.665,5039.66,True,5.0,1.257,2298.6,hdd,847.8254,163.8768,74.82,7,0.7514
deploy_00192,container,microservice,1,16,0.631,0.713,2.87,0.029,Australia,1.45,0.423,5998.62,True,4.0,0.336,1214.0,hdd,346.0263,134.5166,75.76,7,0.2817
deploy_00193,container,batch_processing,32,1,0.95,0.674,2.7,0.056,US_West,1.27,0.812,8118.23,False,0.0,0.646,236.0,nvme,5085.3304,287.2616,86.53,2,1.7015
deploy_00194,vm,database,1,16,0.1,0.9,29.34,0.194,US_West,1.2,,5413.75,True,7.0,0.992,4703.1,ssd,129.876,12.0048,55.19,2,0.298
deploy_00195,container,microservice,16,128,0.554,0.64,,0.061,Nordic,1.21,0.795,189.22,True,6.0,3.594,9230.5,hdd,92.1733,1.8195,69.54,6,2.1791
deploy_00196,vm,microservice,2,32,0.315,0.467,14.12,0.365,Asia_Pacific,1.39,0.593,770.0,False,0.0,1.037,5255.1,nvme,71.6179,17.502,45.65,10,0.4424
deploy_00197,container,api_gateway,2,4,,0.411,12.93,0.059,EU_Central,1.46,0.151,4669.21,True,4.0,8.572,1922.9,ssd,262.3767,77.978,,12,0.2387
deploy_00198,container,microservice,2,1,0.701,0.563,0.75,0.057,EU_Central,1.27,0.16,,True,8.0,,5073.0,nvme,283.3653,79.414,73.23,8,0.1882
deploy_00199,vm,streaming,32,32,0.22,0.35,41.12,0.155,Australia,1.41,0.443,2162.58,False,0.0,,7784.5,nvme,869.246,338.8224,44.67,12,1.9521
deploy_00200,container,cache_service,8,1,0.122,0.9,3.41,0.075,US_West,1.4,0.318,3487.43,False,0.0,0.523,7759.4,hdd,261.1322,50.4667,59.63,8,0.4554
deploy_00201,container,database,8,8,0.452,0.752,3.88,0.056,Asia_Pacific,1.62,0.168,2839.57,True,3.0,0.186,7211.9,ssd,407.0986,203.3128,68.94,2,0.5494
deploy_00202,container,database,32,1,0.384,0.9,,0.053,Asia_Pacific,,0.331,6396.49,False,0.0,0.223,2958.9,ssd,3125.4602,1254.4722,70.77,2,1.6598
deploy_00203,container,microservice,16,16,0.309,,6.65,0.054,Nordic,1.27,0.571,7184.44,True,,2.722,584.3,ssd,1371.8748,58.7881,57.38,1,1.0235
deploy_00204,container,streaming,32,32,0.214,0.653,1.94,0.072,US_East,1.35,0.17,2622.52,False,0.0,0.873,8985.5,ssd,978.8167,307.6053,55.99,7,1.9379
deploy_00205,vm,api_gateway,16,32,0.398,0.394,18.64,0.165,EU_Central,1.37,0.494,8716.42,False,0.0,1.609,9278.3,nvme,2446.9298,433.3141,52.78,10,1.1854
deploy_00206,container,data_processing,4,8,0.95,0.666,,0.057,US_East,1.58,0.58,6044.86,False,,0.715,7922.9,hdd,742.4197,124.5888,86.25,5,0.3618
deploy_00207,vm,database,32,128,0.254,0.694,18.96,0.176,Australia,1.29,0.503,2936.23,False,0.0,3.218,9285.1,ssd,1536.0681,,55.7,9,2.9464
deploy_00208,vm,database,16,2,0.164,0.832,32.49,0.272,Australia,1.44,0.687,2701.24,False,0.0,,7127.4,hdd,511.3542,104.473,53.35,7,0.9114
deploy_00209,vm,streaming,32,16,0.24,0.497,,0.221,Australia,1.51,0.346,6740.89,True,,0.814,8239.2,nvme,2986.6959,1368.3475,47.88,11,1.839
deploy_00210,container,ml_training,32,8,0.95,0.9,3.19,0.076,EU_Central,1.25,0.25,2511.04,False,0.0,3.236,7750.6,nvme,1615.1195,423.7334,92.71,2,1.718
deploy_00211,vm,web_service,2,1,0.188,0.405,22.13,0.374,Asia_Pacific,1.48,0.777,442.94,False,0.0,1.203,632.6,hdd,13.2128,1.6627,38.46,7,0.1619
deploy_00212,vm,batch_processing,8,16,0.599,0.9,35.14,0.192,Canada,1.23,0.583,6714.72,False,0.0,0.517,,ssd,1077.5208,67.3482,75.22,3,0.5854
deploy_00213,container,cache_service,1,64,0.104,0.9,1.15,0.009,Australia,1.3,0.636,938.05,True,2.0,3.127,7945.1,nvme,70.277,16.7223,60.91,8,0.7213
deploy_00214,container,streaming,1,128,0.588,0.708,1.54,0.105,EU_Central,1.33,0.516,7201.1,True,2.0,2.737,3149.6,hdd,2046.1772,346.3963,71.61,2,1.3995
deploy_00215,vm,api_gateway,16,128,0.381,0.1,61.83,0.352,US_West,1.29,0.254,7686.37,False,0.0,0.346,5745.7,nvme,3778.4985,845.3488,37.67,5,2.0901
deploy_00216,vm,batch_processing,4,1,0.1,0.124,69.54,0.073,US_West,1.38,0.424,5170.25,False,0.0,9.944,7146.6,hdd,187.3074,,35.52,7,0.233
deploy_00217,vm,database,1,4,0.22,0.745,39.01,0.151,Canada,1.22,,7535.08,False,0.0,0.263,6270.2,hdd,98.0789,4.348,,9,0.1034
deploy_00218,vm,batch_processing,16,128,0.351,0.544,44.78,0.121,Canada,1.3,0.16,6396.69,False,0.0,0.777,4702.9,ssd,2526.3969,318.3081,56.75,9,2.1361
deploy_00219,vm,api_gateway,4,16,0.605,0.453,21.23,0.192,EU_Central,1.35,0.226,6088.95,False,0.0,2.893,7297.0,nvme,653.3475,177.0762,62.03,5,0.3953
deploy_00220,container,batch_processing,16,4,0.906,0.9,4.36,,Nordic,1.21,0.654,5774.54,False,0.0,0.327,8097.6,hdd,1702.6947,58.8749,91.55,12,0.9153
deploy_00221,vm,web_service,32,16,0.1,0.286,26.64,0.156,Australia,1.46,0.715,461.05,False,0.0,,4047.6,hdd,151.6912,29.433,37.91,8,
deploy_00222,vm,api_gateway,16,16,0.613,0.186,36.41,0.238,EU_Central,1.43,0.303,7028.49,False,0.0,15.805,6578.0,hdd,2562.0162,,52.97,8,0.9794
deploy_00223,container,ml_training,4,8,0.692,0.654,5.17,0.078,US_East,1.37,0.118,806.31,True,9.0,0.195,9509.8,nvme,71.2286,25.1358,74.95,2,0.3475
deploy_00224,vm,api_gateway,32,32,0.278,0.154,65.2,0.183,EU_Central,1.25,0.221,649.14,True,3.0,0.525,3889.7,hdd,258.9107,70.549,40.25,1,1.9697
deploy_00225,container,batch_processing,1,16,0.806,0.686,1.62,0.069,Australia,1.61,0.434,7853.55,True,5.0,0.491,6563.4,ssd,549.6259,217.6035,80.73,1,0.2203
deploy_00226,vm,batch_processing,16,32,0.58,0.744,22.12,0.201,EU_Central,1.24,0.611,3509.99,True,3.0,0.581,3717.0,hdd,1121.9352,152.6035,69.52,2,1.1694
deploy_00227,container,microservice,1,8,,0.519,7.08,,Asia_Pacific,1.54,0.392,6944.6,False,0.0,0.851,5046.9,hdd,225.3029,82.2479,58.51,1,0.1433
deploy_00228,container,streaming,16,1,0.369,0.447,2.84,0.054,US_West,1.18,0.626,1144.38,True,6.0,0.777,6363.3,hdd,192.6569,21.6177,56.59,2,0.8492
deploy_00229,container,data_processing,2,1,0.667,0.378,3.11,0.065,Nordic,,0.23,554.76,False,0.0,0.19,,hdd,17.1444,,66.06,3,0.128
deploy_00230,vm,api_gateway,32,128,0.319,0.608,,0.288,Canada,1.45,0.195,1254.31,False,0.0,0.158,,hdd,899.6204,108.6063,52.36,4,2.8986
deploy_00231,container,streaming,32,8,0.824,0.555,,0.048,EU_Central,1.2,0.14,987.96,True,7.0,1.435,,hdd,559.0734,162.3627,78.17,8,1.7607
deploy_00232,container,batch_processing,2,128,0.95,0.813,12.39,0.027,Nordic,1.31,0.535,3671.6,False,0.0,0.926,2377.6,ssd,1385.2596,63.5158,91.6,6,1.4312
deploy_00233,vm,ml_training,2,32,0.95,0.391,45.87,0.148,US_West,1.32,0.124,4981.94,False,0.0,0.027,1451.4,hdd,758.3678,180.4577,75.3,8,0.5076
deploy_00234,vm,streaming,4,1,0.421,0.686,46.15,0.173,Canada,,0.421,,True,5.0,1.144,,nvme,431.5588,37.4755,62.23,4,0.2939
deploy_00235,container,batch_processing,16,1,0.95,,3.46,0.089,Canada,1.23,0.649,8321.47,True,5.0,0.261,3648.2,ssd,2594.5818,136.6671,71.47,11,0.8764
deploy_00236,container,batch_processing,8,32,0.667,0.724,0.54,0.067,Nordic,1.27,0.125,3731.48,False,0.0,2.169,7010.7,nvme,715.129,62.607,,9,0.763
deploy_00237,container,cache_service,32,8,0.261,0.9,4.7,0.064,US_West,1.42,0.836,2091.18,True,5.0,0.085,6525.5,nvme,755.3135,37.1753,65.52,10,1.7323
deploy_00238,vm,streaming,16,32,0.1,0.412,12.94,0.156,Australia,1.26,0.605,6072.94,True,4.0,1.377,1964.7,hdd,995.5651,275.2878,41.68,2,1.1787
deploy_00239,vm,api_gateway,8,1,0.328,0.206,18.75,0.138,EU_Central,1.26,0.242,194.02,True,7.0,1.094,8366.0,nvme,17.9188,4.7551,45.15,11,0.4404
deploy_00240,vm,web_service,2,32,0.467,0.639,13.28,0.095,EU_Central,1.35,0.442,,True,5.0,4.507,7146.9,hdd,127.1906,24.8428,,3,0.4585
deploy_00241,vm,streaming,16,4,0.727,0.561,50.74,0.285,Nordic,1.48,0.326,8063.08,False,0.0,1.802,9317.6,ssd,3189.3069,206.6752,67.36,8,0.9156
deploy_00242,vm,batch_processing,32,128,0.577,0.133,18.36,0.227,US_East,1.31,0.205,4826.86,False,0.0,,345.5,nvme,4003.0704,1273.669,50.25,4,2.9361
deploy_00243,vm,cache_service,1,32,0.227,0.9,11.62,0.117,Asia_Pacific,1.58,0.211,7479.47,False,0.0,0.272,3922.5,ssd,445.9753,211.1356,62.56,5,0.4173
deploy_00244,container,database,2,16,0.412,0.641,6.05,0.034,Asia_Pacific,1.6,0.841,4602.11,False,0.0,0.37,754.5,nvme,291.3118,,64.72,7,0.3451
deploy_00245,vm,microservice,1,1,0.412,0.315,93.16,0.26,US_West,1.33,0.297,8374.84,False,0.0,0.417,1329.4,nvme,140.0307,29.5321,48.11,5,0.1128
deploy_00246,container,data_processing,16,1,0.195,0.743,3.5,0.06,Australia,1.37,,5095.71,True,8.0,0.811,3264.8,nvme,780.6792,385.4549,58.28,3,0.835
deploy_00247,vm,ml_training,4,32,0.506,0.65,24.17,0.248,US_East,1.26,0.501,3080.92,True,3.0,0.73,227.7,nvme,391.8164,78.2355,62.31,5,0.5796
deploy_00248,container,api_gateway,8,2,0.718,0.385,6.2,0.062,US_East,1.29,0.714,8089.15,False,0.0,4.752,3547.3,nvme,1281.9199,137.8426,68.39,6,0.4489
deploy_00249,vm,batch_processing,1,1,0.237,0.19,13.67,,Australia,1.58,,3778.3,True,6.0,3.371,1167.4,nvme,59.704,22.4348,,9,0.0831
deploy_00250,vm,data_processing,4,4,0.377,0.511,12.96,0.06,Australia,1.46,0.475,6382.41,True,,0.71,5098.6,ssd,379.3104,139.2702,58.57,2,0.3128
deploy_00251,container,database,4,64,0.316,0.334,2.77,0.046,Asia_Pacific,1.49,0.261,1994.15,True,9.0,1.023,7638.0,hdd,304.9644,135.2751,51.28,2,0.8703
deploy_00252,vm,microservice,1,128,0.234,0.38,17.72,0.208,Canada,1.4,0.376,112.99,False,0.0,0.156,6753.7,hdd,24.6158,2.2589,44.52,8,1.3764
deploy_00253,vm,streaming,4,16,0.54,0.46,56.94,0.254,Australia,1.52,0.692,5640.32,False,0.0,0.033,,nvme,669.5912,144.3078,57.81,10,0.3724
deploy_00254,vm,database,4,2,0.151,0.578,16.48,0.186,Australia,1.44,0.157,6584.35,False,,0.085,7948.0,ssd,275.7583,162.6501,47.82,5,
deploy_00255,vm,database,8,64,0.606,0.706,92.26,0.218,US_West,1.28,0.334,3408.96,True,2.0,0.377,5731.7,hdd,943.2126,188.3563,68.87,11,1.1031
deploy_00256,vm,data_processing,32,1,0.707,0.281,51.67,0.22,Australia,1.32,0.769,2990.07,True,7.0,10.667,,hdd,1897.3132,299.0124,60.13,7,1.6711
deploy_00257,vm,web_service,32,128,0.37,0.407,16.92,0.247,Nordic,1.4,0.117,2773.35,False,0.0,1.01,3292.0,ssd,2086.9911,176.208,49.59,8,2.9382
deploy_00258,container,ml_training,16,64,0.868,0.868,2.87,0.077,Australia,1.39,0.269,6507.96,True,3.0,0.883,7205.3,nvme,3263.2931,1668.8803,88.42,2,1.4726
deploy_00259,container,web_service,32,4,0.666,0.613,1.33,0.018,Nordic,1.25,0.474,5789.0,False,0.0,20.831,2752.6,nvme,2745.1776,144.2858,74.49,9,1.7274
deploy_00260,container,api_gateway,4,16,0.302,0.44,12.42,0.037,Canada,1.3,0.22,6017.16,True,,0.418,4118.1,ssd,447.8867,52.3733,54.19,3,0.3858
deploy_00261,vm,web_service,1,2,0.669,0.441,46.92,0.104,EU_Central,1.32,0.551,7596.56,False,0.0,0.999,8978.1,nvme,161.4691,25.3636,66.89,11,0.0881
deploy_00262,vm,data_processing,16,64,0.165,0.696,19.7,0.238,Australia,1.52,0.661,2067.58,False,0.0,0.794,2258.3,ssd,595.1229,141.1057,50.36,3,1.463
deploy_00263,vm,ml_training,1,1,0.348,0.644,37.15,0.161,Australia,1.41,0.655,6998.93,True,5.0,0.379,,nvme,106.1512,25.6662,58.4,4,0.0971
deploy_00264,container,ml_training,2,4,0.95,0.77,8.02,0.052,Asia_Pacific,1.56,0.574,7704.25,False,0.0,5.977,7914.2,hdd,463.2809,118.5496,89.52,2,0.2232
deploy_00265,vm,web_service,1,4,0.272,0.472,21.1,0.074,Canada,1.13,0.433,5616.38,True,4.0,2.993,4066.6,nvme,76.7499,6.5327,52.81,5,0.1235
deploy_00266,vm,ml_training,2,2,,,18.3,0.208,Asia_Pacific,1.56,0.376,3447.62,False,0.0,19.388,,nvme,182.9345,68.5236,71.83,4,0.2162
deploy_00267,container,web_service,32,64,0.303,0.793,1.5,0.052,Australia,1.53,0.79,3975.03,False,0.0,0.647,1273.3,nvme,1990.728,292.6485,64.36,4,2.2631
deploy_00268,vm,microservice,16,128,0.482,0.288,26.17,0.084,US_West,1.3,0.377,5994.5,False,0.0,0.153,948.8,hdd,2666.9443,498.2692,55.38,3,2.1446
deploy_00269,container,web_service,4,64,0.65,0.688,1.2,0.042,EU_Central,1.35,0.833,5880.58,True,7.0,2.899,9683.8,nvme,,68.6289,75.4,1,0.9251
deploy_00270,vm,ml_training,4,16,0.716,0.9,18.3,0.16,Nordic,1.19,0.335,7819.91,False,0.0,1.685,7395.0,hdd,796.7164,53.0009,80.85,3,0.4097
deploy_00271,vm,streaming,8,2,0.361,0.316,100.37,0.203,Australia,1.38,0.64,1297.8,False,,0.216,1026.4,hdd,147.2928,37.136,47.84,3,0.4385
deploy_00272,vm,batch_processing,8,32,0.25,0.402,10.04,0.254,Nordic,1.09,,930.07,False,0.0,2.717,1622.4,ssd,117.2451,2.2485,44.45,8,0.7812
deploy_00273,container,ml_training,4,1,0.457,0.751,1.68,,Canada,1.31,0.153,8338.69,False,0.0,0.501,1016.3,hdd,447.5163,56.8541,68.82,3,0.303
deploy_00274,container,data_processing,32,2,0.507,0.9,3.75,0.016,Australia,1.46,0.376,1751.67,False,,0.297,8865.6,hdd,822.883,359.6699,76.83,5,1.6746
deploy_00275,container,ml_training,8,64,0.726,0.9,5.05,,US_East,1.41,,4184.4,True,3.0,4.287,9843.4,nvme,1255.4592,110.2766,84.19,5,1.0574
deploy_00276,container,streaming,2,4,0.892,0.635,2.63,0.031,Australia,1.51,0.395,730.54,False,0.0,0.76,3208.1,nvme,42.3808,16.9292,,8,
deploy_00277,vm,streaming,32,64,0.739,0.387,73.46,0.344,Australia,1.56,0.593,6519.86,False,0.0,4.0,3097.7,nvme,,1931.9617,60.85,6,2.2718
deploy_00278,container,batch_processing,4,128,0.95,0.724,,0.061,US_West,1.34,0.455,192.09,True,8.0,3.217,9033.9,nvme,83.5111,13.6417,87.9,12,1.5346
deploy_00279,vm,web_service,8,64,,0.48,16.7,0.271,Asia_Pacific,1.56,0.485,6347.9,False,0.0,2.119,2395.9,ssd,1789.1835,552.8397,51.92,9,1.0922
deploy_00280,container,data_processing,16,128,0.792,0.771,4.3,0.037,US_West,1.28,0.762,6333.71,False,0.0,1.497,9602.1,nvme,3551.362,253.1623,83.72,11,2.1794
deploy_00281,container,cache_service,1,1,0.349,0.9,2.02,0.04,EU_Central,1.26,0.761,3128.35,True,9.0,0.575,1829.7,nvme,38.0774,3.1894,69.76,1,0.1486
deploy_00282,container,web_service,8,128,0.611,0.304,1.6,0.058,Australia,1.57,0.667,8538.04,True,4.0,0.103,8253.7,ssd,3892.6956,907.869,61.81,9,1.7664
deploy_00283,vm,web_service,2,128,0.284,0.1,38.91,0.165,EU_Central,1.33,0.315,1501.08,False,0.0,2.251,3787.1,hdd,348.6713,79.8387,39.42,6,1.4298
deploy_00284,container,batch_processing,4,32,0.95,0.9,3.5,0.043,Asia_Pacific,1.37,0.836,1440.32,True,3.0,1.675,3993.3,ssd,245.7565,24.1148,93.72,11,0.5582
deploy_00285,vm,cache_service,16,4,0.219,0.9,14.94,0.139,Canada,1.4,0.403,5640.74,False,0.0,0.399,7005.0,nvme,1021.3474,84.3784,61.58,7,
deploy_00286,vm,microservice,4,64,0.104,0.1,17.67,0.193,Nordic,1.06,,526.06,False,0.0,0.251,2671.6,nvme,47.7868,3.7915,31.35,6,0.926
deploy_00287,vm,ml_training,32,4,0.753,0.67,33.14,0.193,Canada,1.27,0.383,6460.87,True,4.0,3.377,3345.7,nvme,3946.7748,365.1264,74.4,4,1.6967
deploy_00288,vm,streaming,32,64,0.179,0.612,19.38,0.323,Asia_Pacific,1.57,0.617,8302.96,False,0.0,0.1,8255.7,ssd,4448.7221,1022.9479,45.84,9,2.2868
deploy_00289,vm,web_service,16,4,0.357,0.449,,0.284,US_East,1.52,0.379,8681.35,False,0.0,0.709,3010.4,ssd,2304.5837,572.8269,49.21,3,0.9009
deploy_00290,vm,streaming,32,4,0.483,0.147,24.96,0.241,Australia,1.44,0.204,5575.76,False,0.0,2.109,6705.5,ssd,3101.1432,1728.1921,46.49,12,1.7015
deploy_00291,vm,cache_service,32,2,0.177,0.9,,0.198,Canada,1.23,0.52,1686.47,True,5.0,13.796,9577.2,nvme,506.4526,36.5015,58.13,4,1.6588
deploy_00292,vm,web_service,4,64,0.114,0.521,41.3,0.229,US_West,1.36,0.411,7530.66,False,0.0,0.351,3881.9,ssd,896.8312,158.4156,43.35,2,0.8589
deploy_00293,vm,ml_training,8,2,0.349,0.9,33.33,0.176,US_East,1.34,,6588.94,True,11.0,,4980.5,nvme,746.0491,209.8796,65.66,7,0.4886
deploy_00294,vm,streaming,1,8,0.437,0.662,,0.389,Australia,1.53,0.826,3270.78,True,7.0,0.667,7842.0,nvme,138.6677,15.9283,55.7,7,0.2299
deploy_00295,container,cache_service,4,1,0.343,0.9,0.57,0.015,US_West,1.3,0.654,4933.03,False,0.0,0.056,988.2,nvme,218.4109,22.6457,70.3,2,0.2796
deploy_00296,container,streaming,16,32,0.712,0.518,8.36,0.055,US_East,1.36,0.786,1172.3,True,4.0,3.273,,ssd,408.966,35.087,72.37,1,1.1618
deploy_00297,vm,api_gateway,2,1,0.428,0.375,12.93,0.277,US_East,1.3,0.447,8201.59,False,0.0,0.187,192.7,nvme,,57.7714,50.06,1,
deploy_00298,vm,batch_processing,4,128,0.617,0.162,29.17,0.092,US_West,1.17,0.514,5780.52,True,10.0,4.94,747.1,ssd,1705.2985,248.715,56.79,12,1.5309
deploy_00299,container,data_processing,8,64,0.266,0.493,6.37,0.05,EU_Central,,0.191,4540.75,False,0.0,,3678.6,ssd,829.72,234.8515,53.92,12,1.0725
deploy_00300,vm,batch_processing,32,2,0.722,0.76,24.46,0.112,US_East,1.44,0.46,7078.79,False,0.0,0.227,8421.0,ssd,4403.2559,951.1476,78.31,2,1.7125
deploy_00301,container,database,1,128,0.53,0.719,0.88,0.065,US_East,1.5,0.326,5485.76,True,3.0,3.966,1108.1,ssd,1590.5915,428.7577,70.81,9,1.3986
deploy_00302,container,streaming,16,32,0.559,0.426,0.83,0.052,Nordic,1.05,0.244,900.46,True,,0.331,5969.6,ssd,208.4884,15.7542,63.58,10,1.1825
deploy_00303,container,database,8,16,0.357,0.9,2.94,0.059,Nordic,1.04,0.357,3231.58,True,7.0,0.06,5225.0,nvme,297.9428,19.1525,69.52,11,0.6121
deploy_00304,vm,ml_training,8,32,0.295,0.675,33.26,0.173,US_West,1.22,0.179,7674.81,True,5.0,0.018,5009.7,ssd,1024.2924,252.3951,56.83,11,0.7327
